#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B	UniProt Accessions	Biogrid Database	FT	DNA binding	Repressor activity	WD40 Interaction	Mean LIS TBL1R	Mean cLIS TBL1R	Mean LIS TBL1	Mean cLIS TBL1	Mean LIS	Mean cLIS
3764542	-	6907	4383955	112770	-	-	E8	TBL1X	E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	333760	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	P0DKA0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000671|CL:0002518|BTO:0002181	kidney|kidney epithelial cell|HEK-293T cell	phenotype|cell type|phenotype	-|-|BTO:0002733	-|-|embryonic kidney cell line	-|-|-	Human papillomavirus (16)	Homo sapiens												
3764549	-	6907	4383955	112770	-	-	E8	TBL1X	E8^E2C	EBI|SMAP55|TBL1	Co-localization	physical	Dreer M (2016)	PUBMED:27064408	333760	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV8	-	BIOGRID	P0DKA0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000567|CL:0002535|BTO:0001421	HeLa cell|epithelial cell of cervix|uterine cervix	phenotype|cell type|phenotype	BTO:0003165|-|-	cervical adenocarcinoma cell|-|-	-|-|-	Human papillomavirus (16)	Homo sapiens												
3771487	4774	6907	110847	112770	RP5-902P15.1	-	NFIA	TBL1X	CTF|NF-I/A|NF1-A|NFI-A|NFI-L	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIA expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIA expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	Q12857	-	NP_001138983|NP_005586|NP_001128145|NP_001138984	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	Q02780	TBL1X/TBL1XR1	True	True	False	True	0.0205	0.0025	0.0175	0.0	0.019	0.00125
3771920	4781	6907	110853	112770	RP11-280O24.2	-	NFIB	TBL1X	CTF|HMGIC/NFIB|NF-I/B|NF1-B|NFI-B|NFI-RED|NFIB2|NFIB3	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIB expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIB4 (a short isoform of NFIB) expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIB expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	O00712	Q5VW28|Q5VW27|Q5VW26|Q5VW30	NP_001177667|NP_001177666|NP_001269716|NP_005587	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	P97863	TBL1X/TBL1XR1	True	True	False	True	0.022	0.0025	0.0115	0.0	0.01675	0.00125
3772425	4782	6907	110854	112770	-	-	NFIC	TBL1X	CTF|CTF5|NF-I|NFI	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIC expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIC expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	P08651	B7Z4T6	NP_001231931|NP_001231933|NP_001231934|NP_005588|NP_995315	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	P70255	TBL1X/TBL1XR1	True	True	False	True	0.0195	0.004	0.021	0.00505	0.02025	0.004525
3772959	4784	6907	110856	112770	-	-	NFIX	TBL1X	MRSHSS|NF1A|SOTOS2	EBI|SMAP55|TBL1	Proximity Label-MS	physical	Malaymar Pinar D (2025)	PUBMED:39617063	9606	9606	High Throughput	-	-	BioID|Filtered HCIs from 16h Biotinylated MAC3N tagged NFIX expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome|Filtered HCIs from 3h Biotinylated MAC3N tagged NFIX expressing Flp-In T-REx 293 cell lines. Interactions with Saint assigned Bayesian FDR of over 0.01 were discarded, but interactors that passed this filtering in any dataset were rescued. Interactors with an average spectral count less than 3 were also discarded. Preys detected in 20 percent or more of CRAPome experiments were discarded unless they were rescued by having a spectral count in the experiments over three times higher than in CRAPome	-	BIOGRID	Q14938	D2DXM9|B4DHW2	NP_001257973|NP_001257972|NP_002492	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	P70257	TBL1X/TBL1XR1	True	True	True	True	0.039	0.0085	0.022	0.01505	0.0305	0.011775
3784025	-	6907	4383962	112770	VE8E2_HPV31	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Dreer M (2016)	PUBMED:27064408	10585	9606	High Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31	-	BIOGRID	P0DKB0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	CL:0002518|BTO:0000671|BTO:0002181	kidney epithelial cell|kidney|HEK-293T cell	cell type|phenotype|phenotype	-|-|BTO:0002733	-|-|embryonic kidney cell line	-|-|-	Human papillomavirus (31)	Homo sapiens												
3784060	-	6907	4383962	112770	VE8E2_HPV31	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	10585	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	P0DKB0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	CL:0002518|BTO:0002181|BTO:0000671	kidney epithelial cell|HEK-293T cell|kidney	cell type|phenotype|phenotype	-|BTO:0002733|-	-|embryonic kidney cell line|-	-|-|-	Human papillomavirus (31)	Homo sapiens												
3784084	-	6907	4383970	112770	Q84215_HPV1	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	10583	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	-	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000671|CL:0002518|BTO:0002181	kidney|kidney epithelial cell|HEK-293T cell	phenotype|cell type|phenotype	-|-|BTO:0002733	-|-|embryonic kidney cell line	-|-|-	Human papillomavirus (1a)	Homo sapiens												
3784089	-	6907	4384047	112770	VE8E2_HPV08	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Affinity Capture-Western	physical	Dreer M (2016)	PUBMED:27064408	10579	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV1, HPV8	-	BIOGRID	-	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0002181|BTO:0000671|CL:0002518	HEK-293T cell|kidney|kidney epithelial cell	phenotype|phenotype|cell type	BTO:0002733|-|-	embryonic kidney cell line|-|-	-|-|-	Human papillomavirus (8)	Homo sapiens												
3784198	-	6907	4383962	112770	VE8E2_HPV31	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Co-localization	physical	Dreer M (2016)	PUBMED:27064408	10585	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV8	-	BIOGRID	P0DKB0	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	BTO:0000567|CL:0002535|BTO:0001421	HeLa cell|epithelial cell of cervix|uterine cervix	phenotype|cell type|phenotype	BTO:0003165|-|-	cervical adenocarcinoma cell|-|-	-|-|-	Human papillomavirus (31)	Homo sapiens												
3784203	-	6907	4384047	112770	VE8E2_HPV08	-	E8	TBL1X	E8^E2C fusion protein|E8^E2C	EBI|SMAP55|TBL1	Co-localization	physical	Dreer M (2016)	PUBMED:27064408	10579	9606	Low Throughput	-	-	No Viral Type Specificity: Interaction in HPV type(s): HPV16, HPV31, HPV8	-	BIOGRID	-	-	-	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	CL:0002535|BTO:0001421|BTO:0000567	epithelial cell of cervix|uterine cervix|HeLa cell	cell type|phenotype|phenotype	-|-|BTO:0003165	-|-|cervical adenocarcinoma cell	-|-|-	Human papillomavirus (8)	Homo sapiens												
3832848	55209	6907	120505	112770	-	-	SETD5	TBL1X	-	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Wang B (2023)	DOI:10.1101/2023.12.03.569805	9606	9606	High Throughput	0,995980095	-	Affinity purification-MS was used to capture high confidence wild-type protein interactors as defined by the thresholds: BFDR <= 0.05 and compPASS scores (rank_WD) >= 0.971. Baits are Strep-tagged proteins exogenously expressed in HEK 293T cells. ComPASS score: 0.995980095	-	BIOGRID	Q9C0A6	E7EWN3	NP_001278972|NP_001073986	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens												
3832849	55904	6907	120990	112770	-	-	KMT2E	TBL1X	HDCMC04P|MLL5|NKp44L	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Wang B (2023)	DOI:10.1101/2023.12.03.569805	9606	9606	High Throughput	0,988931398	-	Affinity purification-MS was used to capture high confidence wild-type protein interactors as defined by the thresholds: BFDR <= 0.05 and compPASS scores (rank_WD) >= 0.971. Baits are Strep-tagged proteins exogenously expressed in HEK 293T cells. ComPASS score: 0.988931398	-	BIOGRID	Q8IZD2	-	NP_891847|NP_061152	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens												
3832850	79718	6907	122834	112770	-	-	TBL1XR1	TBL1X	C21|DC42|IRA1|TBLR1	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Wang B (2023)	DOI:10.1101/2023.12.03.569805	9606	9606	High Throughput	0,992306733	-	APMS data generated in HEK293T by overexpression of Strep-tagged patient derived ASD variant. Intensity of the interaction between the WT protein and the hit protein was compared to the intensity of the interaction between the patient derived variant and hit protein. Significant interaction intensity changes were defined as those with a log2(fold-change) >= 1 and p <= 0.05. Strengthened interactions were denoted as 'Up', weakened interactions were denoted as 'Down' and unchanged interactions were denoted as 'Not significant' based on these scores. ASD variant: Bait protein name: L282P - Interaction Strength: not significant, Log2fc: 0.0825574950437393, p-value: 0.765401173361396|Affinity purification-MS was used to capture high confidence wild-type protein interactors as defined by the thresholds: BFDR <= 0.05 and compPASS scores (rank_WD) >= 0.971. Baits are Strep-tagged proteins exogenously expressed in HEK 293T cells. ComPASS score: 0.992306733	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens												
3832851	283078	6907	129453	112770	-	-	MKX	TBL1X	C10orf48|IFRX|IRXL1	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Wang B (2023)	DOI:10.1101/2023.12.03.569805	9606	9606	High Throughput	0,986311529	-	APMS data generated in HEK293T by overexpression of Strep-tagged patient derived ASD variant. Intensity of the interaction between the WT protein and the hit protein was compared to the intensity of the interaction between the patient derived variant and hit protein. Significant interaction intensity changes were defined as those with a log2(fold-change) >= 1 and p <= 0.05. Strengthened interactions were denoted as 'Up', weakened interactions were denoted as 'Down' and unchanged interactions were denoted as 'Not significant' based on these scores. ASD variant: Bait protein name: L89F - Interaction Strength: up, Log2fc: 1.32696052227322, p-value: 0.0236856329298096|APMS data generated in HEK293T by overexpression of Strep-tagged patient derived ASD variant. Intensity of the interaction between the WT protein and the hit protein was compared to the intensity of the interaction between the patient derived variant and hit protein. Significant interaction intensity changes were defined as those with a log2(fold-change) >= 1 and p <= 0.05. Strengthened interactions were denoted as 'Up', weakened interactions were denoted as 'Down' and unchanged interactions were denoted as 'Not significant' based on these scores. ASD variant: Bait protein name: R93G - Interaction Strength: up, Log2fc: 1.17950521454426, p-value: 0.0356250503252435|Affinity purification-MS was used to capture high confidence wild-type protein interactors as defined by the thresholds: BFDR <= 0.05 and compPASS scores (rank_WD) >= 0.971. Baits are Strep-tagged proteins exogenously expressed in HEK 293T cells. ComPASS score: 0.986311529	-	BIOGRID	Q8IYA7	-	NP_775847|NP_001229631	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens	Q8BIA3	TBL1X/TBL1XR1	True	True	True	True	0.402	0.583	0.3775	0.526	0.38975	0.5545
3853402	5552	6907	111543	112770	-	-	SRGN	TBL1X	PPG|PRG|PRG1	EBI|SMAP55|TBL1	Affinity Capture-MS	physical	Lu C (2025)	PUBMED:40140646	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10124	-	NP_002718	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens												
3859372	836	6907	107286	112770	-	-	CASP3	TBL1X	CPP32|CPP32B|SCA-1	EBI|SMAP55|TBL1	Biochemical Activity	physical	Lee SH (2024)	PUBMED:38722811	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	P42574	-	NP_116786|NP_001341709|NP_001341708|NP_004337|NP_001341710|NP_001341711|NP_001341712|NP_001341713|NP_001341706	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens												
3859373	840	6907	107290	112770	RP11-211N11.6	-	CASP7	TBL1X	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	EBI|SMAP55|TBL1	Biochemical Activity	physical	Lee SH (2024)	PUBMED:38722811	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	P55210	B4DWA2	NP_203124|NP_203125|NP_203126|NP_001253985|NP_001253987|NP_001253986|NP_001307840|NP_001218	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	-	-	-	-	-	-	Homo sapiens	Homo sapiens												
3859374	6907	1499	112770	107880	-	OK/SW-cl.35	TBL1X	CTNNB1	EBI|SMAP55|TBL1	CTNNB|MRD19|armadillo	Affinity Capture-Western	physical	Lee SH (2024)	PUBMED:38722811	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	-	-	-	-	-	-	Homo sapiens	Homo sapiens												
3859375	6907	1499	112770	107880	-	OK/SW-cl.35	TBL1X	CTNNB1	EBI|SMAP55|TBL1	CTNNB|MRD19|armadillo	Co-localization	physical	Lee SH (2024)	PUBMED:38722811	9606	9606	Low Throughput	-	-	Proximity Ligation Assay	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	-	-	-	-	-	-	Homo sapiens	Homo sapiens												
504422	20185	21372	203042	203977	RP23-330N10.2	RP23-238B14.2	NCOR1	TBL1X	5730405M06Rik|A230020K14Rik|N-CoR|RIP13|Rxrip13|mKIAA1047	5330429M20|Tbl1	Affinity Capture-Western	physical	Ishizuka T (2005)	PUBMED:15695367	10090	10090	Low Throughput	-	-	-	-	BIOGRID	-	Q8BK32|Q5PRE9|Q8CHB6|Q5RIM6	NP_796203|NP_001239242|NP_035438	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus												
853541	21372	12023	203977	198303	RP23-238B14.2	-	TBL1X	BARX2	5330429M20|Tbl1	2310006E12Rik|Barx2b	Affinity Capture-Western	physical	Olson LE (2005)	PUBMED:15728386	10090	10090	Low Throughput	-	-	-	-	BIOGRID	Q9QXE7	-	NP_065626	O08686	-	NP_038828	-	-	-	-	-	-	Mus musculus	Mus musculus	O08686	TBL1X	True	True	True	True	0.147	0.072	0.139	0.102	0.143	0.087
885929	71950	21372	215050	203977	-	RP23-238B14.2	NANOG	TBL1X	2410002E02Rik|ENK|ecat4	5330429M20|Tbl1	Affinity Capture-MS	physical	Gagliardi A (2013)	PUBMED:23892456	10090	10090	High Throughput	606	-	used nuclear extracts, Flag-tagged interactor A	-	BIOGRID	Q80Z64	B7ZN41|A2RS90	NP_001276760|NP_001276757|NP_001276759|NP_082292	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus	Q80Z64	TBL1X/TBL1XR1	True	True	True	True	0.096	0.0565	0.054	0.0205	0.075	0.0385
1515488	27221	21372	205142	203977	-	RP23-238B14.2	CHAF1A	TBL1X	AL023013|AL024058|CAF-1|Cac1p	5330429M20|Tbl1	Affinity Capture-MS	physical	Yang BX (2015)	PUBMED:26365490	10090	10090	High Throughput	-	-	Figure 7	-	BIOGRID	Q9QWF0	-	NP_038761	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus												
2206690	20185	21372	203042	203977	RP23-330N10.2	RP23-238B14.2	NCOR1	TBL1X	5730405M06Rik|A230020K14Rik|N-CoR|RIP13|Rxrip13|mKIAA1047	5330429M20|Tbl1	Affinity Capture-Western	physical	Jeon BN (2016)	PUBMED:27646874	10090	10090	Low Throughput	-	-	-	-	BIOGRID	-	Q8BK32|Q5PRE9|Q8CHB6|Q5RIM6	NP_796203|NP_001239242|NP_035438	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus												
2338492	14265	21372	199716	203977	-	RP23-238B14.2	FMR1	TBL1X	FMRP|Fmr-1	5330429M20|Tbl1	Affinity Capture-MS	physical	Li J (2017)	PUBMED:28671696	10090	10090	High Throughput	-	-	Adult non-postsynaptic density (PSD)|e14	-	BIOGRID	-	Q8BPK8|Q6AXB7|E9QAT0|Q547R0|E9QNF5	NP_001277353|NP_032057	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus												
2474415	4204	21372	110368	203977	-	RP23-238B14.2	MECP2	TBL1X	AUTSX3|MRX16|MRX79|MRXS13|MRXSL|PPMX|RS|RTS|RTT	5330429M20|Tbl1	Reconstituted Complex	physical	Kruusvee V (2017)	PUBMED:28348241	9606	10090	Low Throughput	-	-	-	-	BIOGRID	P51608	Q59FJ6|D3YJ43	NP_001303266|NP_001104262|NP_004983	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Homo sapiens	Mus musculus	Q9Z2D6	TBL1X/TBL1XR1	True	True	True	True	0.149	0.06	0.27	0.307	0.2095	0.1835
2679602	21372	54006	203977	207558	RP23-238B14.2	-	TBL1X	DEAF1	5330429M20|Tbl1	AU042387|C230009B13Rik|NUDR	Co-fractionation	physical	Pourhaghighi R (2020)	PUBMED:32325033	10090	10090	High Throughput	0,709	-	High confidence interactions had an EPIC Score >= 0.683	-	BIOGRID	Q9QXE7	-	NP_065626	Q9Z1T5	Q3TYJ5|Q80V49	NP_001269001|NP_001269002|NP_001269005|NP_058570	-	-	-	-	-	-	Mus musculus	Mus musculus	Q9Z1T5	TBL1X	True	True	True	True	0.0	0.0	0.011	0.001	0.0055	0.0005
2687190	77087	21372	218508	203977	-	RP23-238B14.2	ANKRD11	TBL1X	2410104C19Rik|3010027A04Rik|6330578C09Rik|9530048I21Rik|AA930108|Gm176|Yod	5330429M20|Tbl1	Co-fractionation	physical	Pourhaghighi R (2020)	PUBMED:32325033	10090	10090	High Throughput	0,855	-	High confidence interactions had an EPIC Score >= 0.683	-	BIOGRID	-	E9Q4F7	NP_001074848	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus												
2687191	214855	21372	229569	203977	-	RP23-238B14.2	ARID5A	TBL1X	D430024K22Rik|Mrf1	5330429M20|Tbl1	Co-fractionation	physical	Pourhaghighi R (2020)	PUBMED:32325033	10090	10090	High Throughput	0,705	-	High confidence interactions had an EPIC Score >= 0.683	-	BIOGRID	Q3U108	D3Z0W0	NP_001165677|NP_001165676|NP_001277655|NP_001277656|NP_666108	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus	Q3U108	TBL1X	True	True	True	True	0.37	0.533	0.38	0.467	0.375	0.5
2687192	12753	21372	198756	203977	-	RP23-238B14.2	CLOCK	TBL1X	5330400M04Rik|KAT13D|bHLHe8|mKIAA0334	5330429M20|Tbl1	Co-fractionation	physical	Pourhaghighi R (2020)	PUBMED:32325033	10090	10090	High Throughput	0,71	-	High confidence interactions had an EPIC Score >= 0.683	-	BIOGRID	O08785	Q8C9W6	NP_001276755|NP_031741	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus	O08785	TBL1X	True	True	False	False	0.0	0.0	0.0	0.0	0.0	0.0
2687193	381695	21372	238052	203977	-	RP23-238B14.2	N4BP2L2	TBL1X	2700092H06Rik|zag1	5330429M20|Tbl1	Co-fractionation	physical	Pourhaghighi R (2020)	PUBMED:32325033	10090	10090	High Throughput	0,692	-	High confidence interactions had an EPIC Score >= 0.683	-	BIOGRID	Q8JZS6	Q8BYP6	NP_958757	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus												
2687194	21416	21372	204009	203977	-	RP23-238B14.2	TCF7L2	TBL1X	TCF4B|TCF4E|Tcf-4|Tcf4|mTcf-4B|mTcf-4E	5330429M20|Tbl1	Co-fractionation	physical	Pourhaghighi R (2020)	PUBMED:32325033	10090	10090	High Throughput	0,75	-	High confidence interactions had an EPIC Score >= 0.683	-	BIOGRID	Q924A0	E9QQ91|E9QQ90|Q80WT9|Q8CAI6|Q8BS68|D3YWT3|E9Q990	NP_033359|NP_001136390|NP_001136391|NP_001136392|NP_001136393|NP_001136394|NP_001136395|NP_001136396	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus												
2687195	21833	21372	204183	203977	RP23-395E10.6	RP23-238B14.2	THRA	TBL1X	6430529J03Rik|AW259572|Erba|Nr1a1|Rvr|T3R[a]|T3Ralpha|Thra1|Thra2	5330429M20|Tbl1	Co-fractionation	physical	Pourhaghighi R (2020)	PUBMED:32325033	10090	10090	High Throughput	0,854	-	High confidence interactions had an EPIC Score >= 0.683	-	BIOGRID	P63058	-	NP_835161	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus	P63058	TBL1X/TBL1XR1	True	True	True	False	0.0	0.0	0.0	0.0	0.0	0.0
3770998	252870	21372	232963	203977	-	RP23-238B14.2	USP7	TBL1X	2210010O09Rik|AA409944|AA617399|AU019296|AW548146|C80752|Hausp	5330429M20|Tbl1	Affinity Capture-MS	physical	Al Adhami H (2023)	PUBMED:36772830	10090	10090	High Throughput	-	-	-	-	BIOGRID	Q6A4J8	F8VPX1|E9PXY8	NP_001003918	Q9QXE7	-	NP_065626	-	-	-	-	-	-	Mus musculus	Mus musculus												
